id;imdb_id;titulo;poster_path;puntuacion_media;votos;contgeneros;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero
348;tt0078748;Alien;/2h00HrZs89SL3tXB4nbkiM7BKHs.jpg;7,9;4564;4;27;28;53;878;;;;
350;tt0458352;The Devil Wears Prada;/8unCRm0LeiO0fM6skWAZy3ZfXR1.jpg;7;3198;3;35;18;10749;;;;;
364;tt0103776;Batman Returns;/jX5THE1yW3zTdeD9dupcIyQvKiG.jpg;6,6;1706;2;28;14;;;;;;
377;tt0087800;A Nightmare on Elm Street;/sXFlyjfWv544uKOJmPd2vVsaFm9.jpg;7,2;1212;1;27;;;;;;;
378;tt0093822;Raising Arizona;/jsBg2bhvbSncyezo9sMntMzBuy6.jpg;7,2;548;2;35;80;;;;;;
379;tt0100150;Miller's Crossing;/gmUAhNHY4bxQzgHjXci5JAW7u62.jpg;7,5;431;3;18;53;80;;;;;
381;tt0048728;To Catch a Thief;/wizxvCHhWTpJXxRew6FGPGFWTVl.jpg;7,1;299;5;80;18;9648;10749;53;;;
383;tt0089537;Mala Noche;/gNHky0DBMEAbfq5gDCVMqngqBe9.jpg;6;20;1;18;;;;;;;
388;tt0454848;Inside Man;/z6wYRuvk1lf60R4SmWETfdUvGsm.jpg;7,3;1671;3;80;18;53;;;;;
389;tt0050083;12 Angry Men;/3W0v956XxSG5xgm7LB6qu8ExYJ2.jpg;8,2;2130;1;18;;;;;;;
392;tt0241303;Chocolat;/qVKYduwLJ5HjbeVVYqYPSAhWQqh.jpg;6,8;979;3;35;18;10749;;;;;
393;tt0378194;Kill Bill: Vol. 2;/au9lFA5a2ZnBKCzPbZQf00r7J64.jpg;7,7;4061;3;28;80;53;;;;;
395;tt0370263;AVP: Alien vs. Predator;/9xzRKUBIqLwhhOYtcE7P1BbWXP9.jpg;5,6;1241;3;12;878;28;;;;;
396;tt0061184;Who's Afraid of Virginia Woolf?;/meHvC3nTKd2jE4oSytADtGjR09l.jpg;7,8;199;1;18;;;;;;;
397;tt0113117;French Kiss;/bZqvonwVru1XtnniQZgZRa3Znyk.jpg;6,2;179;2;35;10749;;;;;;
398;tt0379725;Capote;/k7z0tDxzbDNev7F8l3Y56Pk5seR.jpg;6,9;394;2;80;18;;;;;;
400;tt0114660;Things to Do in Denver When You're Dead;/ysKIolKO0376Nl5DV1fDAAPudEq.jpg;6,7;87;2;18;80;;;;;;
401;tt0333766;Garden State;/u7IASCZ02Q94SYklSIR2609inis.jpg;7,1;631;3;35;18;10749;;;;;
402;tt0103772;Basic Instinct;/p1DHOfLFZmM567ePKfFNMV4mY92.jpg;6,5;869;2;53;9648;;;;;;
403;tt0097239;Driving Miss Daisy;/pSybZBTSHOrPhDjFThDE9YEhCgT.jpg;7;358;2;35;18;;;;;;
404;tt0166896;The Straight Story;/tT9cMiVDdtlcdZxOoFy3VRmEoKk.jpg;7,7;315;1;18;;;;;;;
408;tt0029583;Snow White and the Seven Dwarfs;/wbVGRBYPRRahIZNGXY9TfHDUSc2.jpg;6,9;1973;3;14;16;10751;;;;;
409;tt0116209;The English Patient;/niqc0v3Lclh99Mmmxm49qZTIo2e.jpg;7;559;3;18;10749;10752;;;;;
411;tt0363771;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;/l8RKDgjl9co0IgFZblxhtIOi5Uj.jpg;6,7;2709;3;12;10751;14;;;;;
415;tt0118688;Batman & Robin;/79AYCcxw3kSKbhGpx1LiqaCAbwo.jpg;4,2;1447;3;28;80;14;;;;;
421;tt0362270;The Life Aquatic with Steve Zissou;/kKwNRePEqTfC6DnNlJzz1yX44iR.jpg;7,1;781;3;12;35;18;;;;;
423;tt0253474;The Pianist;/iunmxWkOi7Vk17Ob3G2HwwjgHsr.jpg;8,1;1927;2;18;10752;;;;;;
424;tt0108052;Schindler's List;/yPisjyLweCl1tbgwgtzBCNCBle.jpg;8,3;4436;3;18;36;10752;;;;;
425;tt0268380;Ice Age;/zpaQwR0YViPd83bx1e559QyZ35i.jpg;7,1;3954;4;16;35;10751;12;;;;
426;tt0052357;Vertigo;/obhM86qyv8RsE69XSMTtT9FdE0b.jpg;8;1162;3;9648;10749;53;;;;;
430;tt0055256;One, Two, Three;/2BiQKt0e3PwmXNFeKYWfhLQ6pcd.jpg;7,6;66;2;35;10751;;;;;;
431;tt0123755;Cube;/u50r6chJGO2iqxVAvtQ07obiCkB.jpg;6,9;1101;3;53;878;9648;;;;;
433;tt0058331;Mary Poppins;/oPXf92g2gjlPqduj6vRH9yvh0Yb.jpg;7,4;1217;3;35;10751;14;;;;;
435;tt0319262;The Day After Tomorrow;/pRmpaFjtegy8PnUvSBDyT9dm7c.jpg;6,2;2462;4;28;12;878;53;;;;
437;tt0285492;Cube 2: Hypercube;/6tPa2kvzsvOQTXK1JNO2JN9quBV.jpg;5,4;383;3;53;878;9648;;;;;
438;tt0377713;Cube Zero;/m6Vn1rysx6vmgJuy78Ih9QxFoOy.jpg;5,7;274;3;9648;878;53;;;;;
440;tt0758730;Aliens vs Predator: Requiem;/bpA5nTpqb6qLWYwmyN61dViKrRt.jpg;4,9;758;5;14;28;878;53;27;;;
441;tt0219822;Human Nature;/2NGy7wfkYkbgFHnDJhYhonqHRrA.jpg;6,1;74;2;18;35;;;;;;
451;tt0113627;Leaving Las Vegas;/37qHRJxnSh5YkuaN9FgfNnMl3Tj.jpg;7,1;365;2;18;10749;;;;;;
453;tt0268978;A Beautiful Mind;/4SFqHDZ1NvWdysucWbgnYlobdxC.jpg;7,7;3087;2;18;10749;;;;;;
454;tt0117509;Romeo + Juliet;/6VsRWzhx9i3FNcggVrNwYLMUdxa.jpg;6,7;1406;2;18;10749;;;;;;
455;tt0286499;Bend It Like Beckham;/aaLAIPw9vJSVyQLy390TJrntEwF.jpg;6,2;593;3;35;18;10749;;;;;
462;tt0195685;Erin Brockovich;/if90sXZkI4aaxdlhxKejpniT9ff.jpg;7,1;730;1;18;;;;;;;
466;tt0067309;Klute;/na0G9mmPKDWBhmLc5Rh2Eiwux6N.jpg;6,5;88;1;9648;;;;;;;
467;tt0242527;The Hole;/uKq5U7NfEBXn85AvpXtHhp0p2BG.jpg;6,4;227;4;80;18;27;53;;;;
468;tt0102494;My Own Private Idaho;/2AzIv2b6mI2Ye4uJUTdi4wjIvLb.jpg;7,1;218;2;18;10749;;;;;;
469;tt0088184;Stranger Than Paradise;/Ett7TAy9y5R0p08REDgErVmLPf.jpg;7,4;112;2;35;18;;;;;;
470;tt0315733;21 Grams;/Aps7GzrYiJZKHNT524Rsg4jaXej.jpg;7,2;943;3;18;80;53;;;;;
471;tt0129774;Bandyta;/73d8HxtublBXQDhHuhtQ8ysOYUe.jpg;6,3;3;1;18;;;;;;;
473;tt0138704;Pi;/d4pDorUHjIVFiVGiJar6sF2r8TQ.jpg;7,1;600;3;9648;18;53;;;;;
475;tt0061418;Bonnie and Clyde;/3tX1FJiXnk515NtRuF18PFC4CVy.jpg;7,6;384;2;80;18;;;;;;
476;tt0097240;Drugstore Cowboy;/zS5kDGjVGHHryzuG9HjazYLXSTO.jpg;7;117;2;80;18;;;;;;
479;tt0162650;Shaft;/bqlpFp96uWu2VDpsm4MVvLXdumh.jpg;5,5;316;4;28;12;80;53;;;;
482;tt0067741;Shaft;/ez5aGeyOvG2F1QzKYHzkMmkDuM2.jpg;6,5;68;4;12;28;53;80;;;;
483;tt0100935;Wild at Heart;/d4fbQjSSBd4FPyAROln1skafChr.jpg;7;341;3;35;80;53;;;;;
488;tt0043265;The African Queen;/mw1O0JxtDgXt2FHZnUn8w0wrjF1.jpg;7,4;232;3;12;10752;10749;;;;;
489;tt0119217;Good Will Hunting;/jq8LjngZ7XZEQge5JFTdOGMrHyZ.jpg;7,9;2880;1;18;;;;;;;
492;tt0120601;Being John Malkovich;/gLhl4MBEC6yHTInwV7TxV1D3FLp.jpg;7,3;1124;3;14;18;35;;;;;
493;tt0069257;Shaft's Big Score!;/jioGhMgP8d7eu1G7YT7xeyLOJuc.jpg;6,1;7;4;28;12;80;9648;;;;
494;tt0070679;Shaft in Africa;/fY5SLWGJTd50f2TsHokvXBOywQG.jpg;5,4;6;5;12;28;53;80;9648;;;
496;tt0443453;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;/9yoY43fgCmuCv2tzIr77z9jCx1L.jpg;6,5;1617;1;35;;;;;;;
497;tt0120689;The Green Mile;/3yJUlOtVa09CYJocwBU8eAryja0.jpg;8,2;4166;3;14;18;80;;;;;
500;tt0105236;Reservoir Dogs;/tB2ITHg556e7aTV6cqQqVAXkdxN.jpg;8,1;3821;2;80;53;;;;;;
501;tt0427312;Grizzly Man;/qNs0HRSEvSKmtcMiVa2O1yWUKCk.jpg;7,3;213;1;99;;;;;;;
502;tt0058083;Fail-Safe;/gp2b35iSQ03kKZgPpeeOuSb0Ra2.jpg;7,6;83;3;18;36;53;;;;;
503;tt0409182;Poseidon;/yeiCuwMSHLmf7NoYzxiEAjkJHkg.jpg;5,5;594;4;12;28;18;53;;;;
504;tt0340855;Monster;/uIVrPwor7fgSm5MRMj8IWs76gpk.jpg;7;500;2;80;18;;;;;;
505;tt0097626;Johnny Handsome;/8NVYY7BH8OhPCRiIREB0SBu9Ly5.jpg;6,1;49;2;80;18;;;;;;
506;tt0058329;Marnie;/hBYHdsSxOA2zQLiuiJyPsk9IhUw.jpg;7,2;233;4;80;18;9648;53;;;;
507;tt0110265;Killing Zoe;/jAnpPlUUhBqztIfCfg3OKsTYMhu.jpg;6,1;111;4;28;80;18;53;;;;
508;tt0314331;Love Actually;/kfX8Ctin3fSZbdnjh6CXSNZUOVP.jpg;7;1917;3;35;10749;18;;;;;
509;tt0125439;Notting Hill;/f1gMw3PVicfdq9thlvUIjJ5UdvS.jpg;7;1309;3;10749;35;18;;;;;
510;tt0073486;One Flew Over the Cuckoo's Nest;/2Sns5oMb356JNdBHgBETjIpRYy9.jpg;8,3;3001;1;18;;;;;;;
512;tt0457513;Scoop;/mRRSxsCnJriz3geocV4i6Lm0nox.jpg;6,4;435;2;35;9648;;;;;;
513;tt0116308;Fire;/7qjto5AAM71C1qUZ4PLgAYg33Cv.jpg;6;17;2;18;10749;;;;;;
521;tt0046912;Dial M for Murder;/xrpK1PyckNWmRxU4kZURfaCyboS.jpg;7,9;539;3;80;9648;53;;;;;
522;tt0109707;Ed Wood;/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg;7,3;639;3;35;18;36;;;;;
524;tt0112641;Casino;/xo517ibXBDdYQY81j0WIG7BVcWq.jpg;7,8;1343;2;18;80;;;;;;
525;tt0080455;The Blues Brothers;/6hesUNBkpVRqBTBw2HlTg0h8b56.jpg;7,5;1092;4;10402;35;28;80;;;;
526;tt0089457;Ladyhawke;/51RFCKLFuEbvLQsFzXcupQnkoRD.jpg;6,8;264;4;12;18;14;10749;;;;
527;tt0110729;Once Were Warriors;/8QF48QS5lvtrhOclt22RFz3bSQm.jpg;7,6;106;1;18;;;;;;;
530;tt0104361;A Grand Day Out;/jgQU84QuFQ4yofDmGYzOsXLEQj9.jpg;7,4;199;5;12;16;35;878;10751;;;
531;tt0108598;The Wrong Trousers;/xT2NxRbqnTXYqoVQvKSmkLEm4lE.jpg;7,6;266;3;16;35;10751;;;;;
532;tt0112691;A Close Shave;/efFW4euBJIha6WVJoBPSfyui2Aa.jpg;7,5;223;3;10751;16;35;;;;;
533;tt0312004;The Curse of the Were-Rabbit;/tLryx0x9TDV5rifA9W8yUvDZFHB.jpg;6,8;660;4;12;16;35;10751;;;;
534;tt0438488;Terminator Salvation;/gw6JhlekZgtKUFlDTezq3j5JEPK.jpg;5,9;2496;3;28;878;53;;;;;
535;tt0085549;Flashdance;/pW8tRnHJbZfobnEX16CjkOg8bAH.jpg;6,1;313;3;18;10402;10749;;;;;
539;tt0054215;Psycho;/81d8oyEFgj7FlxJqSDXWr8JH8kV.jpg;8,3;2405;3;18;27;53;;;;;
540;tt0367631;D.E.B.S.;/4VXECCSovzeF3TxpPnKs8L193FS.jpg;5,6;91;1;28;;;;;;;
541;tt0048347;The Man with the Golden Arm;/9zGvnIlHCL8CuZxqHMLGHmxA4DY.jpg;6,9;51;3;80;18;10749;;;;;
543;tt0019702;Blackmail;/u27rAiqJ305y6a4pUnW7cACQT0h.jpg;6,8;45;3;18;53;80;;;;;
544;tt0129387;There's Something About Mary;/hFtnobv2d8WrjhMPCoX4i0oMJio.jpg;6,5;1616;2;10749;35;;;;;;
546;tt0407265;Transamerica;/ehYc5DRe1Ipnn5XSf3Tol3LMbrq.jpg;6,9;149;1;18;;;;;;;
547;tt0119314;The Horse Whisperer;/nT4p5iDOxcnEa2QD0Kp3907WeuA.jpg;6,7;296;2;18;10749;;;;;;
549;tt0115632;Basquiat;/8hA5Fp1tl1MTKHfek8xgOmPDmrJ.jpg;6,6;97;2;18;36;;;;;;
550;tt0137523;Fight Club;/adw6Lq9FiC9zjYEpOqfq03ituwp.jpg;8,3;9678;1;18;;;;;;;
551;tt0069113;The Poseidon Adventure;/3Ypk0OLrECSp7tqQFLMppGBrHfo.jpg;7,3;274;2;28;12;;;;;;
557;tt0145487;Spider-Man;/rZd0y1X1Gw4t5B3f01Qzj8DYY66.jpg;6,8;5398;2;14;28;;;;;;
558;tt0316654;Spider-Man 2;/qtBFrsEQ4oXW8sKvRxkKnYuPLg.jpg;6,7;4432;3;28;12;14;;;;;
559;tt0413300;Spider-Man 3;/sqZKCRYGovZ8aN99VVJSdL8Ja9k.jpg;5,9;3687;3;14;28;12;;;;;
560;tt0040766;Secret Beyond the Door;/f2CqQR8DF2I3DvmJFp5lRzRKD30.jpg;5,8;21;3;80;18;53;;;;;
561;tt0360486;Constantine;/qYTerimWp1t1zSEKknn9mByhwbX.jpg;6,6;1837;3;18;14;27;;;;;
562;tt0095016;Die Hard;/r7CDkRjZIAP79skLaTTvRk8eUp3.jpg;7,5;4005;2;28;53;;;;;;
563;tt0120201;Starship Troopers;/zeCD9WkhABFJmPq3SlTozXJGEtr.jpg;6,7;1584;4;12;28;53;878;;;;
564;tt0120616;The Mummy;/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg;6,6;2796;3;12;28;14;;;;;
565;tt0298130;The Ring;/zHJFdhqEXZJxG653oZvOM3PmNON.jpg;6,5;1720;2;27;9648;;;;;;
567;tt0047396;Rear Window;/oXbT7vlLmZ76kWoHe5XJYuyJUgp.jpg;8,2;1531;3;18;9648;53;;;;;
568;tt0112384;Apollo 13;/6JQ9z3V9x4vlU2GSZx2yNO0PvuX.jpg;7,3;1637;1;18;;;;;;;
571;tt0056869;The Birds;/z0iYrJ6GsAMP3abOha7uGMuc5kZ.jpg;7,3;959;1;27;;;;;;;
573;tt0068611;Frenzy;/4SFvqrlSigAt9tnhXFSMyKeJWQk.jpg;7,2;162;4;80;18;9648;53;;;;
574;tt0049470;The Man Who Knew Too Much;/vhUOukoJTWPfVpZOiKwrjdEV4OX.jpg;7,3;276;5;12;80;18;9648;53;;;
576;tt0065214;The Wild Bunch;/zZhp7p8qvfVrSLKpOFHcKjpEj8f.jpg;7,7;266;2;12;37;;;;;;
577;tt0114681;To Die For;/zCREx8trzejNieDLUsRuwLU0cS3.jpg;6,7;177;4;14;18;35;53;;;;
578;tt0073195;Jaws;/l1yltvzILaZcx2jYvc5sEMkM7Eh.jpg;7,5;2628;3;27;53;12;;;;;
579;tt0077766;Jaws 2;/zzGtimy1mUJYDjFjCmn2dpHREGV.jpg;5,9;412;2;27;53;;;;;;
580;tt0093300;Jaws: The Revenge;/ssDizT0itTUaAdHoVrxRElo7Q1A.jpg;3,5;227;2;12;53;;;;;;
581;tt0099348;Dances with Wolves;/hpmclspug1I8EwKSWhL7pWWltA.jpg;7,6;1084;3;12;18;37;;;;;
583;tt0079470;Life of Brian;/cKpJnXJ6DzAGafAjUWB5PjT904O.jpg;7,7;1230;1;35;;;;;;;
584;tt0322259;2 Fast 2 Furious;/hZVcmztCVo510FhBXyLqStiTAce.jpg;6,2;2087;3;28;80;53;;;;;
585;tt0198781;Monsters, Inc.;/93Y9BGx8blzmZOPSoivkFfaifqU.jpg;7,5;6150;3;16;35;10751;;;;;
586;tt0120885;Wag the Dog;/sTsMrXrTya8KpFm8lgtlQR12X7Z.jpg;6,7;273;2;35;18;;;;;;
587;tt0319061;Big Fish;/6DRFdlNZpAaEt7eejsbAlJGgaM7.jpg;7,6;2064;3;12;14;18;;;;;
588;tt0384537;Silent Hill;/4Zz9cF8S4E7DITosNYh3spybYJb.jpg;6,3;1093;2;27;9648;;;;;;
590;tt0274558;The Hours;/vRTqBRCLGiZNITXfdhGZd3tZ7Qh.jpg;7;461;1;18;;;;;;;
591;tt0382625;The Da Vinci Code;/5IqaT3fza0Y9vKazjGwDGsNuuS8.jpg;6,5;2773;2;53;9648;;;;;;
592;tt0071360;The Conversation;/un30a9MWgCzMIBpOp3P29W5eHvZ.jpg;7,5;377;3;80;18;9648;;;;;
595;tt0056592;To Kill a Mockingbird;/gQg6sPYfNTUlf8wEtydzWl09RyR.jpg;7,9;676;2;80;18;;;;;;
596;tt0032551;The Grapes of Wrath;/mIk2ferK0lPgTaiAfoI5KvHmUCz.jpg;7,8;211;1;18;;;;;;;
597;tt0120338;Titanic;/kHXEpyfl6zqn8a6YuozZUujufXf.jpg;7,5;7770;3;18;10749;53;;;;;
599;tt0043014;Sunset Boulevard;/oFwzvRgfxJc0FUr2mwYTi10dk3G.jpg;8,2;533;1;18;;;;;;;
600;tt0093058;Full Metal Jacket;/zoiGcNlYBR0r2fO2uP44XQF6S1W.jpg;7,9;2595;2;18;10752;;;;;;
601;tt0083866;E.T. the Extra-Terrestrial;/8htLKK03TJjKZOXJgihZCu8v0P.jpg;7,3;3359;4;878;12;10751;14;;;;
602;tt0116629;Independence Day;/bqLlWZJdhrS0knfEJRkquW7L8z2.jpg;6,7;3334;3;28;12;878;;;;;
603;tt0133093;The Matrix;/hEpWvX6Bp79eLxY1kX5ZZJcme5U.jpg;7,9;9079;2;28;878;;;;;;
604;tt0234215;The Matrix Reloaded;/ezIurBz2fdUc68d98Fp9dRf5ihv.jpg;6,7;3500;4;12;28;53;878;;;;
605;tt0242653;The Matrix Revolutions;/sKogjhfs5q3azmpW7DFKKAeLEG8.jpg;6,4;3155;4;12;28;53;878;;;;
606;tt0089755;Out of Africa;/bLXD2jp0img4RJiczAwnS7m7jF9.jpg;7;290;1;18;;;;;;;
607;tt0119654;Men in Black;/f24UVKq3UiQWLqGWdqjwkzgB8j8.jpg;6,9;4521;4;28;12;35;878;;;;
608;tt0120912;Men in Black II;/qWjRfBwr4VculczswwojXgoU0mq.jpg;6,1;3188;4;28;12;35;878;;;;
609;tt0084516;Poltergeist;/hKs6umpuLSgZhOiZI1pxpO0iVTQ.jpg;7,1;811;1;27;;;;;;;
612;tt0408306;Munich;/3pnsX1egUElYvgmAcCqYvXVOY9O.jpg;7;706;4;18;28;36;53;;;;
615;tt0335345;The Passion of the Christ;/oFuLM1EaKhi1WNWiTjQ1HKIZ1Eg.jpg;6,9;888;1;18;;;;;;;
616;tt0325710;The Last Samurai;/sLv5pXysIz7QbtKFJy85d5yxv2W.jpg;7,3;1946;4;18;28;10752;36;;;;
617;tt0120890;Wild Things;/dI9iYo1cL81yzJkBVyNGipjSvy0.jpg;6,3;454;1;53;;;;;;;
618;tt0004972;The Birth of a Nation;/zYtgDRSOQeZmGbHkXff5CcEg05g.jpg;6,4;109;3;18;36;10752;;;;;
619;tt0103855;The Bodyguard;/cbUiIu4357JQ4FBCtRJovHNv1gi.jpg;6,2;681;5;53;28;18;10402;10749;;;
620;tt0087332;Ghostbusters;/3FS3oBdorgczgfCkFi2u8ZTFfpS.jpg;7,3;2431;2;35;14;;;;;;
621;tt0077631;Grease;/iMHdFTrCYhue74sBnXkdO39AJ3R.jpg;7,2;1633;1;10749;;;;;;;
622;tt0142688;The Ninth Gate;/uamhDQBebdW3UQqOaVmma3yW8pm.jpg;6,3;768;3;27;9648;53;;;;;
623;tt0095159;A Fish Called Wanda;/9gZZyQ8XStpUJBFU1ceU4xx1crv.jpg;7,1;576;2;35;80;;;;;;
624;tt0064276;Easy Rider;/e3jHM20jbKZbXYjRwmfQOJ0VnzP.jpg;7;411;2;12;18;;;;;;
625;tt0087553;The Killing Fields;/pzSdpgnjJi79UboweTlFDQmRq7M.jpg;7,5;180;3;10752;18;36;;;;;
627;tt0117951;Trainspotting;/p1O3eFsdb0GEIYu87xlwV7P4jM1.jpg;7,8;2737;2;18;80;;;;;;
628;tt0110148;Interview with the Vampire;/hldXwwViSfHJS0kIJr07KBGmHJI.jpg;7,2;1558;2;27;10749;;;;;;
629;tt0114814;The Usual Suspects;/jgJoRWltoS17nD5MAQ1yK2Ztefw.jpg;8,1;3334;3;18;80;53;;;;;
630;tt0032138;The Wizard of Oz;/tKEHoKPZv3af0Pn3poaOLHOJ6NM.jpg;7,4;1689;3;12;10751;14;;;;;
631;tt0018455;Sunrise: A Song of Two Humans;/tyxjxpwr9NiVtSeITtVXuhp84Zl.jpg;7,9;155;2;18;10749;;;;;;
632;tt0046359;Stalag 17;/vyXFk2b6X4cEBJvKMBoi3fdlFgC.jpg;7,6;143;3;35;18;10752;;;;;
634;tt0243155;Bridget Jones's Diary;/f6z20eozbI7IvvFQfhQzuXoyo7Y.jpg;6,6;1397;3;35;10749;18;;;;;
635;tt0092563;Angel Heart;/xFtrVJWygDiK2iZluUxNwuQZ6Sm.jpg;7;326;3;27;9648;53;;;;;
636;tt0066434;THX 1138;/8cie5mojY6MlIrYMs9EtNSyterv.jpg;6,4;265;3;18;9648;878;;;;;
638;tt0116922;Lost Highway;/z6yhgEzGUJaBBgAxoyggRzwLnVM.jpg;7,5;572;3;18;53;9648;;;;;
639;tt0098635;When Harry Met Sally...;/anYI1fzx90PgjO9PY3JStJZJmQT.jpg;7,3;974;3;35;10749;18;;;;;
640;tt0264464;Catch Me If You Can;/MywWCQGJNUr5kivAQ7eseCG7rm.jpg;7,7;3917;2;18;80;;;;;;
641;tt0180093;Requiem for a Dream;/muym4jTjdLx7E6as09d1wlC3sOB.jpg;7,9;2525;2;80;18;;;;;;
642;tt0064115;Butch Cassidy and the Sundance Kid;/jQH0mTzQ1gQ56H8a0z52WreiEok.jpg;7,4;659;4;36;18;37;80;;;;
644;tt0212720;A.I. Artificial Intelligence;/wnUAcUrMRGPPZUDroLeZhSjLkuu.jpg;6,8;2011;3;18;878;12;;;;;
646;tt0055928;Dr. No;/gRdfLVVf6FheOw6mw6wOsKhZG1l.jpg;6,9;953;3;12;28;53;;;;;
650;tt0101507;Boyz n the Hood;/9qQdpidN33pTEaxAP5gaTmCPGFq.jpg;7,4;377;2;80;18;;;;;;
651;tt0066026;M*A*S*H;/eOslMOtaPXgQEgVJ93U3KOLogGD.jpg;6,9;238;3;35;18;10752;;;;;
652;tt0332452;Troy;/edMlij7nw2NMla32xskDnzMCFBM.jpg;6,9;2841;3;12;18;10752;;;;;
654;tt0047296;On the Waterfront;/2AKM5RxGoerG5v1x4TWu36MDxqT.jpg;8;368;2;80;18;;;;;;
655;tt0087884;Paris, Texas;/vbtDskCLmlDKtzpqdiJYszBhKY2.jpg;7,7;282;1;18;;;;;;;
657;tt0057076;From Russia with Love;/fvIG285JwenrV1K6kVASi1TECJ0.jpg;6,9;773;3;28;53;12;;;;;
658;tt0058150;Goldfinger;/vBNbFU3OS6okJIQBOos1aZXpy2Z.jpg;7,2;1005;3;12;28;53;;;;;
660;tt0059800;Thunderball;/sASN1VnJxWosdzp4mH40P47Xhhz.jpg;6,5;572;3;12;28;53;;;;;
663;tt0890870;Saw IV;/veApHw5ARGHWf3ptKf30rOGFY9n.jpg;5,9;938;3;27;53;80;;;;;
664;tt0117998;Twister;/tKdDCkmb6obEhWEMLgGUUz5nDNs.jpg;6,1;966;3;28;12;18;;;;;
665;tt0052618;Ben-Hur;/syPMBvvZsADTTRu3UKuxO1Wflq.jpg;7,5;660;4;28;12;18;36;;;;
667;tt0062512;You Only Live Twice;/7dnsJZniZK1Hbc9mOFDYa5W0dHi.jpg;6,5;541;3;28;53;12;;;;;
668;tt0064757;On Her Majesty's Secret Service;/7mcqT56ES5U3wg26vQQuEnOaFSj.jpg;6,5;464;3;12;28;53;;;;;
669;tt0013427;Nanook of the North;/aWmdeyP4rvOlQZCdjLCpJfJnHVT.jpg;7,2;50;1;99;;;;;;;
671;tt0241527;Harry Potter and the Philosopher's Stone;/dCtFvscYcXQKTNvyyaQr2g2UacJ.jpg;7,5;7188;3;12;14;10751;;;;;
672;tt0295297;Harry Potter and the Chamber of Secrets;/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg;7,4;5966;3;12;14;10751;;;;;
673;tt0304141;Harry Potter and the Prisoner of Azkaban;/jUFjMoLh8T2CWzHUSjKCojI5SHu.jpg;7,7;6037;3;12;14;10751;;;;;
674;tt0330373;Harry Potter and the Goblet of Fire;/6sASqcdrEHXxUhA3nFpjrRecPD2.jpg;7,5;5758;3;12;14;10751;;;;;
675;tt0373889;Harry Potter and the Order of the Phoenix;/4YnLxYLHhT4UQ8i9jxAXWy46Xuw.jpg;7,4;5633;4;12;14;10751;9648;;;;
676;tt0213149;Pearl Harbor;/gzjMpcyV1RksWonaA87DZ8wQTH0.jpg;6,6;1833;3;36;10749;10752;;;;;
678;tt0039689;Out of the Past;/yAnhMsPxDNjAEhOZ9iNlgU29Zfc.jpg;7,6;111;3;18;9648;53;;;;;
679;tt0090605;Aliens;/nORMXEkYEbzkU5WkMWMgRDJwjSZ.jpg;7,7;3282;4;27;28;53;878;;;;
680;tt0110912;Pulp Fiction;/dM2w364MScsjFf8pfMbaWUcWrR.jpg;8,3;8670;2;53;80;;;;;;
681;tt0066995;Diamonds Are Forever;/viPjZ3JCOahcfNCcVhiPExusJoZ.jpg;6,3;562;3;12;28;53;;;;;
682;tt0071807;The Man with the Golden Gun;/7VSVgxAvA7IdTf8T6Oon1eaReeJ.jpg;6,4;533;3;12;28;53;;;;;
686;tt0118884;Contact;/yRF1qpaQPZJjiORDsR7eUHzSHbf.jpg;7,2;1338;3;18;878;9648;;;;;
687;tt0112818;Dead Man Walking;/y19uRkAHXOHLeySuBVMqnvVnsrA.jpg;7,3;350;1;18;;;;;;;
688;tt0112579;The Bridges of Madison County;/czRuGEx9Yhnh6nApirTLPToxHNu.jpg;7,3;397;2;18;10749;;;;;;
691;tt0076752;The Spy Who Loved Me;/vYMgDqQDpqHDhz3enGkwBmTs7p7.jpg;6,6;515;3;12;28;53;;;;;
693;tt0290002;Meet the Fockers;/xHAqB06iL5D6HyOS6QpgyKkRQHD.jpg;6,1;1412;2;35;10749;;;;;;
694;tt0081505;The Shining;/9fgh3Ns1iRzlQNYuJyK0ARQZU7w.jpg;8,1;3890;2;27;53;;;;;;
695;tt0108122;Short Cuts;/op1Us7HA7bgkJqRUhcoZQrVBHzr.jpg;6,9;136;2;35;18;;;;;;
696;tt0079522;Manhattan;/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg;7,8;600;3;35;18;10749;;;;;
698;tt0079574;Moonraker;/pz2r25q3NzNTDGygTYesq5mvwbz.jpg;5,9;551;4;28;12;53;878;;;;
699;tt0082398;For Your Eyes Only;/vpZZZ2eq8z4I6PSeGxR2UWNciGG.jpg;6,3;497;3;12;28;53;;;;;
700;tt0086034;Octopussy;/s1GeJcwTclopbed1Bo2hjunSika.jpg;6,2;534;3;12;28;53;;;;;
701;tt0014341;Our Hospitality;/3ZUMBrnRfNHR1ZJLLHrBgYvLDHD.jpg;7,7;49;3;35;18;10751;;;;;
702;tt0044081;A Streetcar Named Desire;/xYaL9SJ7bQ9k1ZG6lVhemPsdzvP.jpg;7,6;291;1;18;;;;;;;
